hypothesis_id,model_a,model_b,scope,stratum,metric,iterations,seed,sequence_units,mean_a,mean_b,mean_delta,ci95_lower,ci95_upper,p_value,p_method,p_sign_assignments,p_value_bh
H0566,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,iou,10000,0,8,0.5305166111749473,0.5329938784158224,-0.0024772672408750022,-0.008068185792791158,0.0021891936266090657,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0567,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,iou,10000,0,8,0.46605424852453714,0.42235629396070823,0.04369795456382892,-0.035714285714285726,0.13455008488964346,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0568,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,iou,10000,0,8,0.5468012272160856,0.5284974891090334,0.01830373810705216,-0.008126082155402947,0.04913855822825422,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0569,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,iou,10000,0,8,0.6024451203907033,0.5590208988491862,0.043424221541517115,0.0038350001315726606,0.099439502656814,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0570,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,iou,10000,0,8,0.4455404029471829,0.4547246627704264,-0.009184259823243425,-0.03796026836166368,0.012662459489292552,0.6875,exact_two_sided_paired_sign_flip,256,0.8435026385224275
H0571,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,all_frames,boundary_iou,10000,0,8,0.3729493790956683,0.35469868408677224,0.01825069500889603,-0.008639142950959276,0.049188632595869655,0.3125,exact_two_sided_paired_sign_flip,256,0.4993556701030928
H0572,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,boundary_iou,10000,0,8,0.31013236607570027,0.31263707262655493,-0.0025047065508547045,-0.00878690625434491,0.0026074982960447163,0.625,exact_two_sided_paired_sign_flip,256,0.7719123505976095
H0573,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,boundary_iou,10000,0,8,0.46605424852453714,0.42235629396070823,0.04369795456382892,-0.035714285714285726,0.13455008488964346,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0574,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,boundary_iou,10000,0,8,0.3729493790956683,0.35469868408677224,0.01825069500889603,-0.009946596162921716,0.05032366626061497,0.3125,exact_two_sided_paired_sign_flip,256,0.4993556701030928
H0575,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,boundary_iou,10000,0,8,0.48134475849522157,0.4374364949813012,0.04390826351392036,0.004185381818949903,0.10004328571158591,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0576,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,boundary_iou,10000,0,8,0.21836454360742152,0.22793688714114463,-0.00957234353372309,-0.04015095872430273,0.014315174945179917,0.625,exact_two_sided_paired_sign_flip,256,0.7719123505976095
H0577,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,all_frames,mae,10000,0,8,0.06801193113286477,0.06851408341214082,-0.000502152279276062,-0.007158953717288423,0.005891869826307951,0.75,exact_two_sided_paired_sign_flip,256,0.8908045977011494
H0578,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,mae,10000,0,8,0.07656159659061561,0.07662078040964526,-5.918381902965484e-05,-0.007096168363130246,0.006219737758246168,1.0,exact_two_sided_paired_sign_flip,256,1.0
H0579,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,mae,10000,0,8,0.05943991636627454,0.06027081848737621,-0.0008309021211016657,-0.007294042986331917,0.006406763455154389,0.75,exact_two_sided_paired_sign_flip,256,0.8908045977011494
H0580,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,mae,10000,0,8,0.06801193113286477,0.06851408341214082,-0.000502152279276062,-0.0071888015477795265,0.005933946461440496,0.75,exact_two_sided_paired_sign_flip,256,0.8908045977011494
H0581,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,mae,10000,0,8,0.04662978457238344,0.04825530123784162,-0.0016255166654581832,-0.003937095604971495,0.0001727140403602115,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0582,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,mae,10000,0,8,0.0944677754711791,0.09438937701655682,7.839845462227595e-05,-0.015250435974859798,0.014737178982719056,1.0,exact_two_sided_paired_sign_flip,256,1.0
H0583,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,all_frames,false_positive_fraction,10000,0,8,0.016611689552720747,0.022986164259504012,-0.006374474706783269,-0.01468688643148482,-0.000732039517195767,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0584,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,false_positive_fraction,10000,0,8,0.016188777113616586,0.0208742469346321,-0.0046854698210155145,-0.011854296125899028,-0.00013918876262626265,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0585,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,false_positive_fraction,10000,0,8,0.02067929378236786,0.027015543304530265,-0.0063362495221624005,-0.018478241192962666,0.0036132862503200206,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0586,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,10000,0,8,0.016611689552720747,0.022986164259504012,-0.006374474706783269,-0.014686886431484822,-0.0006661561167813297,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0587,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,false_positive_fraction,10000,0,8,0.012647414859214287,0.018518426685744535,-0.005871011826530248,-0.012573870946490574,-0.0005752733848276478,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0588,ema_alpha_0_30,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,false_positive_fraction,10000,0,8,0.021869074332248592,0.02954949842064842,-0.007680424088399827,-0.020693179416587236,-0.00023745087046682161,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0589,ema_alpha_0_30,foreground_drop_reset_ema,sequence,all_sequences,mean_dice,10000,0,8,0.614974979563597,0.5963825024985341,0.018592477065062875,-0.007540684191048509,0.049544611466805805,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0590,ema_alpha_0_30,foreground_drop_reset_ema,sequence,positive_sequences,mean_dice,10000,0,8,0.614974979563597,0.5963825024985341,0.018592477065062875,-0.007009136696570599,0.0487496745944855,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0591,ema_alpha_0_30,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_dice,10000,0,4,0.5021392950706184,0.49777196957797576,0.004367325492642585,-0.0031892849668674617,0.016291261444795216,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0592,ema_alpha_0_30,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_dice,10000,0,4,0.7278106640565758,0.6949930354190927,0.032817628637483165,-0.018385598885783783,0.08402085616075011,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0593,ema_alpha_0_30,foreground_drop_reset_ema,sequence,all_sequences,mean_iou,10000,0,8,0.5468012272160856,0.5284974891090334,0.018303738107052166,-0.008126082155402982,0.04910205511363592,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0594,ema_alpha_0_30,foreground_drop_reset_ema,sequence,positive_sequences,mean_iou,10000,0,8,0.5468012272160856,0.5284974891090334,0.018303738107052166,-0.008126082155402982,0.05001854361398906,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0595,ema_alpha_0_30,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_iou,10000,0,4,0.44225706100433304,0.43801270327717795,0.004244357727155076,-0.0007448341018411742,0.013477907283306403,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0596,ema_alpha_0_30,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_iou,10000,0,4,0.651345393427838,0.6189822749408889,0.032363118486949255,-0.020248244004013982,0.08497448097791249,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0597,ema_alpha_0_30,foreground_drop_reset_ema,sequence,all_sequences,mean_boundary_iou,10000,0,8,0.3729493790956683,0.35469868408677224,0.01825069500889605,-0.008539720686646327,0.05048279614292773,0.3125,exact_two_sided_paired_sign_flip,256,0.4993556701030928
H0598,ema_alpha_0_30,foreground_drop_reset_ema,sequence,positive_sequences,mean_boundary_iou,10000,0,8,0.3729493790956683,0.35469868408677224,0.01825069500889605,-0.008639142950959276,0.04983278073020561,0.3125,exact_two_sided_paired_sign_flip,256,0.4993556701030928
H0599,ema_alpha_0_30,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_boundary_iou,10000,0,4,0.29522548803057636,0.2911430488363448,0.004082439194231562,0.0,0.011650783996816995,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0600,ema_alpha_0_30,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_boundary_iou,10000,0,4,0.45067327016076014,0.41825431933719964,0.03241895082356054,-0.021161880567524216,0.0859997822146453,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0601,ema_alpha_0_30,foreground_drop_reset_ema,sequence,all_sequences,mean_false_positive_fraction,10000,0,8,0.016611689552720747,0.022986164259504015,-0.006374474706783269,-0.014743896604909469,-0.0007320395171957672,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0602,ema_alpha_0_30,foreground_drop_reset_ema,sequence,positive_sequences,mean_false_positive_fraction,10000,0,8,0.016611689552720747,0.022986164259504015,-0.006374474706783269,-0.014780801775400164,-0.0007222200037831399,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0603,ema_alpha_0_30,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_false_positive_fraction,10000,0,4,0.020006471032352594,0.028402978587556867,-0.008396507555204269,-0.025021331004607374,0.0,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0604,ema_alpha_0_30,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_false_positive_fraction,10000,0,4,0.013216908073088899,0.017569349931451168,-0.004352441858362268,-0.009303212645192623,-0.0008259548611111111,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0605,ema_alpha_0_30,foreground_drop_reset_ema,sequence,all_sequences,false_positive_frames,10000,0,8,6.375,7.625,-1.25,-3.0,0.125,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0606,ema_alpha_0_30,foreground_drop_reset_ema,sequence,positive_sequences,false_positive_frames,10000,0,8,6.375,7.625,-1.25,-3.0,0.125,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0607,ema_alpha_0_30,foreground_drop_reset_ema,sequence,low_motion_sequences,false_positive_frames,10000,0,4,8.25,8.5,-0.25,-0.75,0.0,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0608,ema_alpha_0_30,foreground_drop_reset_ema,sequence,high_motion_sequences,false_positive_frames,10000,0,4,4.5,6.75,-2.25,-5.0,0.5,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0609,ema_alpha_0_30,foreground_drop_reset_ema,sequence,all_sequences,false_positive_run_count,10000,0,8,3.25,3.75,-0.5,-1.25,0.125,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0610,ema_alpha_0_30,foreground_drop_reset_ema,sequence,positive_sequences,false_positive_run_count,10000,0,8,3.25,3.75,-0.5,-1.25,0.125,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0611,ema_alpha_0_30,foreground_drop_reset_ema,sequence,low_motion_sequences,false_positive_run_count,10000,0,4,3.5,3.75,-0.25,-0.75,0.0,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0612,ema_alpha_0_30,foreground_drop_reset_ema,sequence,high_motion_sequences,false_positive_run_count,10000,0,4,3.0,3.75,-0.75,-2.0,0.5,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0613,ema_alpha_0_30,foreground_drop_reset_ema,sequence,all_sequences,prediction_fragment_count,10000,0,8,2.625,2.75,-0.125,-0.5,0.25,1.0,exact_two_sided_paired_sign_flip,256,1.0
H0614,ema_alpha_0_30,foreground_drop_reset_ema,sequence,positive_sequences,prediction_fragment_count,10000,0,8,2.625,2.75,-0.125,-0.5,0.25,1.0,exact_two_sided_paired_sign_flip,256,1.0
H0615,ema_alpha_0_30,foreground_drop_reset_ema,sequence,low_motion_sequences,prediction_fragment_count,10000,0,4,2.75,3.0,-0.25,-0.75,0.0,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0616,ema_alpha_0_30,foreground_drop_reset_ema,sequence,high_motion_sequences,prediction_fragment_count,10000,0,4,2.5,2.5,0.0,-0.75,0.75,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0617,ema_alpha_0_30,foreground_drop_reset_ema,sequence,all_sequences,prediction_positive_frames,10000,0,8,45.875,47.25,-1.375,-3.375,0.125,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0618,ema_alpha_0_30,foreground_drop_reset_ema,sequence,positive_sequences,prediction_positive_frames,10000,0,8,45.875,47.25,-1.375,-3.25,0.125,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0619,ema_alpha_0_30,foreground_drop_reset_ema,sequence,low_motion_sequences,prediction_positive_frames,10000,0,4,48.25,48.5,-0.25,-0.75,0.0,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0620,ema_alpha_0_30,foreground_drop_reset_ema,sequence,high_motion_sequences,prediction_positive_frames,10000,0,4,43.5,46.0,-2.5,-5.5,0.5,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0621,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,dice,10000,0,8,0.614974979563597,0.6784036069513342,-0.06342862738773708,-0.098317417522703,-0.023628397643484955,0.0234375,exact_two_sided_paired_sign_flip,256,0.10330272511848342
H0622,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,dice,10000,0,8,0.6207086008537248,0.7580390857325561,-0.13733048487883123,-0.17601251553847286,-0.09965552612766053,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0623,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,dice,10000,0,8,0.46605424852453714,0.38962325167758105,0.07643099684695609,0.017857142857142856,0.15286199369391218,0.25,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0624,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,dice,10000,0,8,0.614974979563597,0.6784036069513342,-0.06342862738773708,-0.09857697858653272,-0.0244388202306475,0.0234375,exact_two_sided_paired_sign_flip,256,0.10330272511848342
H0625,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,dice,10000,0,8,0.6419910199229881,0.5861162407433764,0.05587477917961168,-0.012853016186411676,0.134928354082,0.2578125,exact_two_sided_paired_sign_flip,256,0.4273897058823529
H0626,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,dice,10000,0,8,0.5443699702670952,0.7594095961107058,-0.21503962584361053,-0.2695568272136467,-0.1546472354242994,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0627,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,iou,10000,0,8,0.5468012272160856,0.6309501367120661,-0.08414890949598058,-0.12182291946570778,-0.04169168299197186,0.0234375,exact_two_sided_paired_sign_flip,256,0.10330272511848342
H0628,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,iou,10000,0,8,0.5305166111749473,0.6951988155518328,-0.16468220437688555,-0.20681284805796113,-0.12405315084866847,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0629,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,iou,10000,0,8,0.46605424852453714,0.38962325167758105,0.07643099684695609,0.0,0.15286199369391218,0.25,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0630,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,iou,10000,0,8,0.5468012272160856,0.6309501367120661,-0.08414890949598058,-0.12084878140354585,-0.04354801651731591,0.0234375,exact_two_sided_paired_sign_flip,256,0.10330272511848342
H0631,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,iou,10000,0,8,0.6024451203907033,0.5562812362188227,0.046163884171880505,-0.027991697690640898,0.12893425378406037,0.3203125,exact_two_sided_paired_sign_flip,256,0.5109616209262435
H0632,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,iou,10000,0,8,0.4455404029471829,0.6961859142663608,-0.25064551131917784,-0.3121460201543508,-0.181992630109096,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0633,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,boundary_iou,10000,0,8,0.3729493790956683,0.5015748499333714,-0.12862547083770315,-0.18506348501158149,-0.07067334820830144,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0634,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,boundary_iou,10000,0,8,0.31013236607570027,0.5287215741722633,-0.21858920809656304,-0.26908753953089093,-0.16804400988930732,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0635,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,boundary_iou,10000,0,8,0.46605424852453714,0.38962325167758105,0.07643099684695609,0.017857142857142856,0.15286199369391218,0.25,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0636,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,boundary_iou,10000,0,8,0.3729493790956683,0.5015748499333714,-0.12862547083770315,-0.18520949106296658,-0.0712135013982993,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0637,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,boundary_iou,10000,0,8,0.48134475849522157,0.4740506152927467,0.0072941432024748905,-0.08684851467188986,0.10627403003224503,0.9140625,exact_two_sided_paired_sign_flip,256,1.0
H0638,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,boundary_iou,10000,0,8,0.21836454360742152,0.5183732865547508,-0.30000874294732927,-0.3760510188193509,-0.21926861820031443,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0639,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,mae,10000,0,8,0.06801193113286477,0.03884977317070247,0.02916215796216229,0.02284559599306352,0.03616007954138414,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
